,GAME_ID,game_number,H_A,team_name,player_id,person_id,name,birthdate,birthdate_year,jersey_number,position_str,shots,goals,assists,points,primarypoints,5v5primarypoints,EVprimarypoints,plusminus,hits,pim,5v5_G,5v5_A1,5v5_A2,EV_G,EV_A1,EV_A2,PP_G,PP_A1,PP_A2,SH_G,SH_A1,SH_A2,5v5_GF,5v5_GA,5v5_GF%,faceoff_wins,faceoff_attempts,birth_date,homeprov,homecntry,OA
2020,1019453,0,A,Kamloops Blazers,28821,9222,Jakub Demek,,2003,27,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,2,6/6/2003,,Slovakia,0
2021,1019454,0,H,Kamloops Blazers,28821,9222,Jakub Demek,,2003,27,C,3,1,0,1,1,1,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,0,0,6/6/2003,,Slovakia,0
2022,1019455,0,H,Kamloops Blazers,28821,9222,Jakub Demek,,2003,27,C,5,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.4,0,0,6/6/2003,,Slovakia,0
2023,1019456,0,A,Kamloops Blazers,28821,9222,Jakub Demek,,2003,27,C,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.0,0,0,6/6/2003,,Slovakia,0
2024,1019457,0,H,Kamloops Blazers,28821,9222,Jakub Demek,,2003,27,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,6/6/2003,,Slovakia,0
2025,1019386,0,H,Kamloops Blazers,28808,9202,Shea Van Olm,5/3/2004,2004,33,LW,2,0,1,1,0,0,0,1,0,10,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.0,1,2,5/3/2004,AB ,,0
2026,1019387,0,H,Kamloops Blazers,28808,9202,Shea Van Olm,,2004,33,LW,2,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.0,3,5,5/3/2004,AB ,,0
2027,1019388,0,A,Kamloops Blazers,28808,9202,Shea Van Olm,,2004,33,LW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,5/3/2004,AB ,,0
2028,1019389,0,A,Kamloops Blazers,28808,9202,Shea Van Olm,,2004,33,LW,5,0,1,1,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,5/3/2004,AB ,,0
2029,1019423,0,H,Kamloops Blazers,28808,9202,Shea Van Olm,,2004,33,LW,3,0,1,1,0,0,0,1,0,17,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.0,0,0,5/3/2004,AB ,,0
2030,1019424,0,H,Kamloops Blazers,28808,9202,Shea Van Olm,,2004,33,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,5/3/2004,AB ,,0
2031,1019425,0,A,Kamloops Blazers,28808,9202,Shea Van Olm,,2004,33,LW,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,5/3/2004,AB ,,0
2032,1019426,0,A,Kamloops Blazers,28808,9202,Shea Van Olm,,2004,33,LW,2,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,5/3/2004,AB ,,0
2033,1019451,0,A,Kamloops Blazers,28808,9202,Shea Van Olm,,2004,33,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,5/3/2004,AB ,,0
2034,1019453,0,A,Kamloops Blazers,28808,9202,Shea Van Olm,,2004,33,LW,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,5/3/2004,AB ,,0
2035,1019454,0,H,Kamloops Blazers,28808,9202,Shea Van Olm,,2004,33,LW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,5/3/2004,AB ,,0
2036,1019455,0,H,Kamloops Blazers,28808,9202,Shea Van Olm,,2004,33,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,5/3/2004,AB ,,0
2037,1019456,0,A,Kamloops Blazers,28808,9202,Shea Van Olm,,2004,33,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,5/3/2004,AB ,,0
2038,1019457,0,H,Kamloops Blazers,28808,9202,Shea Van Olm,,2004,33,LW,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.0,0,0,5/3/2004,AB ,,0
2039,1019386,0,H,Kamloops Blazers,28176,8454,Ashton Ferster,17/5/2003,2003,34,RW,2,1,0,1,1,1,1,1,0,12,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,0,0,17/5/2003,SK,,0
2040,1019387,0,H,Kamloops Blazers,28176,8454,Ashton Ferster,,2003,34,RW,1,0,1,1,0,0,0,1,0,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.0,0,0,17/5/2003,SK,,0
2041,1019388,0,A,Kamloops Blazers,28176,8454,Ashton Ferster,,2003,34,RW,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,17/5/2003,SK,,0
2042,1019389,0,A,Kamloops Blazers,28176,8454,Ashton Ferster,,2003,34,RW,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.0,0,0,17/5/2003,SK,,0
2043,1019423,0,H,Kamloops Blazers,28176,8454,Ashton Ferster,,2003,34,RW,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,17/5/2003,SK,,0
2044,1019424,0,H,Kamloops Blazers,28176,8454,Ashton Ferster,,2003,34,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,17/5/2003,SK,,0
2045,1019425,0,A,Kamloops Blazers,28176,8454,Ashton Ferster,,2003,34,RW,2,0,1,1,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.0,0,0,17/5/2003,SK,,0
2046,1019426,0,A,Kamloops Blazers,28176,8454,Ashton Ferster,,2003,34,RW,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.666666667,0,0,17/5/2003,SK,,0
2047,1019451,0,A,Kamloops Blazers,28176,8454,Ashton Ferster,,2003,34,RW,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0.5,0,0,17/5/2003,SK,,0
2048,1019453,0,A,Kamloops Blazers,28176,8454,Ashton Ferster,,2003,34,RW,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,17/5/2003,SK,,0
2049,1019454,0,H,Kamloops Blazers,28176,8454,Ashton Ferster,,2003,34,RW,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,17/5/2003,SK,,0
2050,1019455,0,H,Kamloops Blazers,28176,8454,Ashton Ferster,,2003,34,RW,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,17/5/2003,SK,,0
2051,1019456,0,A,Kamloops Blazers,28176,8454,Ashton Ferster,,2003,34,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,17/5/2003,SK,,0
2052,1019457,0,H,Kamloops Blazers,28176,8454,Ashton Ferster,,2003,34,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,17/5/2003,SK,,0
2053,1019386,0,A,Vancouver Giants,29080,9564,Colton Roberts,8/6/2006,2006,6,D,3,0,0,0,0,0,0,-3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,8/6/2006,BC,,0
2054,1019387,0,A,Vancouver Giants,29080,9564,Colton Roberts,,2006,6,D,1,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,8/6/2006,BC,,0
2055,1019388,0,H,Vancouver Giants,29080,9564,Colton Roberts,,2006,6,D,0,0,0,0,0,0,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,8/6/2006,BC,,0
2056,1019389,0,H,Vancouver Giants,29080,9564,Colton Roberts,,2006,6,D,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,8/6/2006,BC,,0
2057,1019386,0,A,Vancouver Giants,28907,9347,Ty Halaburda,22/4/2005,2005,7,RW,1,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,1,22/4/2005,BC,,0
2058,1019387,0,A,Vancouver Giants,28907,9347,Ty Halaburda,,2005,7,RW,4,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,22/4/2005,BC,,0
2059,1019388,0,H,Vancouver Giants,28907,9347,Ty Halaburda,,2005,7,RW,2,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,22/4/2005,BC,,0
2060,1019389,0,H,Vancouver Giants,28907,9347,Ty Halaburda,,2005,7,RW,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,2,22/4/2005,BC,,0
2061,1019386,0,A,Vancouver Giants,28216,8502,Ty Thorpe,27/1/2002,2002,8,C,3,0,0,0,0,0,0,-2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,14,26,27/1/2002,MB,,0
2062,1019387,0,A,Vancouver Giants,28216,8502,Ty Thorpe,,2002,8,C,5,0,0,0,0,0,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,10,21,27/1/2002,MB,,0
2063,1019388,0,H,Vancouver Giants,28216,8502,Ty Thorpe,,2002,8,C,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,9,14,27/1/2002,MB,,0
2064,1019389,0,H,Vancouver Giants,28216,8502,Ty Thorpe,,2002,8,C,8,3,1,4,4,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0.5,22,32,27/1/2002,MB,,0
2065,1019386,0,A,Vancouver Giants,28157,8435,Skyler Bruce,23/1/2003,2003,11,RW,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,23/1/2003,MB,,0
2066,1019387,0,A,Vancouver Giants,28157,8435,Skyler Bruce,,2003,11,RW,1,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,23/1/2003,MB,,0
2067,1019388,0,H,Vancouver Giants,28157,8435,Skyler Bruce,,2003,11,RW,2,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,23/1/2003,MB,,0
2068,1019389,0,H,Vancouver Giants,28157,8435,Skyler Bruce,,2003,11,RW,3,1,0,1,1,0,0,-2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0,0,0,23/1/2003,MB,,0
2069,1019386,0,A,Vancouver Giants,29144,9641,Connor Dale,29/1/2005,2005,12,C,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,29/1/2005,AB,Canada,0
2070,1019387,0,A,Vancouver Giants,29144,9641,Connor Dale,,2005,12,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,29/1/2005,AB,Canada,0
2071,1019388,0,H,Vancouver Giants,29144,9641,Connor Dale,,2005,12,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,29/1/2005,AB,Canada,0
2072,1019389,0,H,Vancouver Giants,29144,9641,Connor Dale,,2005,12,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,29/1/2005,AB,Canada,0
2073,1019386,0,A,Vancouver Giants,28908,9348,Damian Palmieri,28/1/2004,2004,13,D,0,0,0,0,0,0,0,-2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,28/1/2004,BC,,0
2074,1019387,0,A,Vancouver Giants,28908,9348,Damian Palmieri,,2004,13,D,0,0,0,0,0,0,0,-2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,28/1/2004,BC,,0
2075,1019388,0,H,Vancouver Giants,28908,9348,Damian Palmieri,,2004,13,D,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,28/1/2004,BC,,0
2076,1019389,0,H,Vancouver Giants,28908,9348,Damian Palmieri,,2004,13,D,1,0,1,1,1,0,0,-1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.0,0,0,28/1/2004,BC,,0
2077,1019386,0,A,Vancouver Giants,28532,8883,Ethan Semeniuk,21/4/2005,2005,14,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,21/4/2005,BC,,0
2078,1019387,0,A,Vancouver Giants,28532,8883,Ethan Semeniuk,,2005,14,C,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,21/4/2005,BC,,0
2079,1019388,0,H,Vancouver Giants,28532,8883,Ethan Semeniuk,,2005,14,C,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,21/4/2005,BC,,0
2080,1019389,0,H,Vancouver Giants,28532,8883,Ethan Semeniuk,,2005,14,C,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,21/4/2005,BC,,0
2081,1019386,0,A,Vancouver Giants,28909,9349,Jaden Lipinski,2/12/2004,2004,15,C,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,11,17,2/12/2004,AZ,USA,0
2082,1019387,0,A,Vancouver Giants,28909,9349,Jaden Lipinski,,2004,15,C,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,9,23,2/12/2004,AZ,USA,0
2083,1019388,0,H,Vancouver Giants,28909,9349,Jaden Lipinski,,2004,15,C,1,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,10,17,2/12/2004,AZ,USA,0
2084,1019389,0,H,Vancouver Giants,28909,9349,Jaden Lipinski,,2004,15,C,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,12,27,2/12/2004,AZ,USA,0
2085,1019386,0,A,Vancouver Giants,29302,9807,Will Subject,10/5/2005,2005,16,D,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,10/5/2005,MN,USA,0
2086,1019387,0,A,Vancouver Giants,29302,9807,Will Subject,,2005,16,D,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,10/5/2005,MN,USA,0
2087,1019388,0,H,Vancouver Giants,29302,9807,Will Subject,,2005,16,D,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,10/5/2005,MN,USA,0
2088,1019389,0,H,Vancouver Giants,29302,9807,Will Subject,,2005,16,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,10/5/2005,MN,USA,0
2089,1019386,0,A,Vancouver Giants,28801,9195,Colton Langkow,16/2/2004,2004,18,RW,0,0,0,0,0,0,0,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,16/2/2004,AZ,USA,0
2090,1019387,0,A,Vancouver Giants,28801,9195,Colton Langkow,,2004,18,RW,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,16/2/2004,AZ,USA,0
2091,1019388,0,H,Vancouver Giants,28801,9195,Colton Langkow,,2004,18,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,16/2/2004,AZ,USA,0
2092,1019389,0,H,Vancouver Giants,28801,9195,Colton Langkow,,2004,18,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,16/2/2004,AZ,USA,0
2093,1019386,0,A,Vancouver Giants,27922,8120,Dylan Anderson,23/10/2002,2002,21,D,2,0,0,0,0,0,0,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,23/10/2002,BC,Canada,0
2094,1019387,0,A,Vancouver Giants,27922,8120,Dylan Anderson,,2002,21,D,3,0,1,1,1,0,0,-2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.0,0,0,23/10/2002,BC,Canada,0
2095,1019388,0,H,Vancouver Giants,27922,8120,Dylan Anderson,,2002,21,D,2,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,23/10/2002,BC,Canada,0
2096,1019389,0,H,Vancouver Giants,27922,8120,Dylan Anderson,,2002,21,D,1,0,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0.333333333,0,0,23/10/2002,BC,Canada,0
2097,1019386,0,A,Vancouver Giants,28549,8900,Tyler Thorpe,11/8/2005,2005,22,RW,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,11/8/2005,BC,,0
2098,1019387,0,A,Vancouver Giants,28549,8900,Tyler Thorpe,,2005,22,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,11/8/2005,BC,,0
2099,1019388,0,H,Vancouver Giants,28549,8900,Tyler Thorpe,,2005,22,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,11/8/2005,BC,,0
2100,1019389,0,H,Vancouver Giants,28549,8900,Tyler Thorpe,,2005,22,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,11/8/2005,BC,,0
2101,1019386,0,A,Vancouver Giants,28915,9357,Kyle Bochek,20/3/2003,2003,23,RW,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5,8,20/3/2003,SK,,0
2102,1019387,0,A,Vancouver Giants,28915,9357,Kyle Bochek,,2003,23,RW,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4,10,20/3/2003,SK,,0
2103,1019388,0,H,Vancouver Giants,28915,9357,Kyle Bochek,,2003,23,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,6,20/3/2003,SK,,0
2104,1019389,0,H,Vancouver Giants,28915,9357,Kyle Bochek,,2003,23,RW,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,20/3/2003,SK,,0
2105,1019386,0,A,Vancouver Giants,28312,8633,Brenden Pentecost,2/4/2003,2003,24,D,1,0,0,0,0,0,0,-2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,2/4/2003,BC,,0
2106,1019387,0,A,Vancouver Giants,28312,8633,Brenden Pentecost,,2003,24,D,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,2/4/2003,BC,,0
2107,1019388,0,H,Vancouver Giants,28312,8633,Brenden Pentecost,,2003,24,D,0,0,0,0,0,0,0,-2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,2/4/2003,BC,,0
2108,1019389,0,H,Vancouver Giants,28312,8633,Brenden Pentecost,,2003,24,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2/4/2003,BC,,0
2109,1019386,0,A,Vancouver Giants,28797,9189,Kyren Gronick,27/2/2004,2004,27,C,0,0,0,0,0,0,0,-1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3,15,27/2/2004,SK,,0
2110,1019387,0,A,Vancouver Giants,28797,9189,Kyren Gronick,,2004,27,C,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,6,12,27/2/2004,SK,,0
2111,1019388,0,H,Vancouver Giants,28797,9189,Kyren Gronick,,2004,27,C,1,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,6,8,27/2/2004,SK,,0
2112,1019389,0,H,Vancouver Giants,28797,9189,Kyren Gronick,,2004,27,C,1,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,7,11,27/2/2004,SK,,0
2113,1019386,0,A,Vancouver Giants,28432,8753,Julian Cull,6/2/2004,2004,28,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,6/2/2004,BC,,0
2114,1019387,0,A,Vancouver Giants,28432,8753,Julian Cull,,2004,28,RW,1,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,6/2/2004,BC,,0
2115,1019388,0,H,Vancouver Giants,28432,8753,Julian Cull,,2004,28,RW,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,6/2/2004,BC,,0
2116,1019389,0,H,Vancouver Giants,28432,8753,Julian Cull,,2004,28,RW,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,6/2/2004,BC,,0
2117,1019386,0,A,Vancouver Giants,29242,9742,Samuel Honzek,12/11/2004,2004,29,LW,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,1,12/11/2004,SVK,,0
2118,1019387,0,A,Vancouver Giants,29242,9742,Samuel Honzek,,2004,29,LW,3,1,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,12/11/2004,SVK,,0
2119,1019388,0,H,Vancouver Giants,29242,9742,Samuel Honzek,,2004,29,LW,1,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,12/11/2004,SVK,,0
2120,1019389,0,H,Vancouver Giants,29242,9742,Samuel Honzek,,2004,29,LW,5,0,3,3,2,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1.0,0,0,12/11/2004,SVK,,0
2121,1019386,0,A,Vancouver Giants,28803,9197,Mazden Leslie,15/4/2005,2005,47,D,0,0,0,0,0,0,0,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,15/4/2005,AB,,0
2122,1019387,0,A,Vancouver Giants,28803,9197,Mazden Leslie,,2005,47,D,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,15/4/2005,AB,,0
2123,1019388,0,H,Vancouver Giants,28803,9197,Mazden Leslie,,2005,47,D,4,0,0,0,0,0,0,-2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,15/4/2005,AB,,0
2124,1019389,0,H,Vancouver Giants,28803,9197,Mazden Leslie,,2005,47,D,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0.5,0,0,15/4/2005,AB,,0
2125,1019379,0,H,Seattle Thunderbirds,28090,8367,Nolan Allan,28/4/2003,2003,2,D,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,28/4/2003,SK,Canada,0
2126,1019380,0,H,Seattle Thunderbirds,28090,8367,Nolan Allan,,2003,2,D,2,1,1,2,2,2,2,3,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,1.0,0,0,28/4/2003,SK,Canada,0
2127,1019381,0,A,Seattle Thunderbirds,28090,8367,Nolan Allan,,2003,2,D,2,0,1,1,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0.75,0,0,28/4/2003,SK,Canada,0
2128,1019382,0,A,Seattle Thunderbirds,28090,8367,Nolan Allan,,2003,2,D,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,28/4/2003,SK,Canada,0
2129,1019430,0,H,Seattle Thunderbirds,28090,8367,Nolan Allan,,2003,2,D,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,28/4/2003,SK,Canada,0
2130,1019431,0,H,Seattle Thunderbirds,28090,8367,Nolan Allan,,2003,2,D,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,28/4/2003,SK,Canada,0
2131,1019432,0,A,Seattle Thunderbirds,28090,8367,Nolan Allan,,2003,2,D,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,0,28/4/2003,SK,Canada,0
2132,1019433,0,A,Seattle Thunderbirds,28090,8367,Nolan Allan,,2003,2,D,2,0,2,2,2,2,2,6,0,0,0,2,0,0,2,0,0,0,0,0,0,0,6,0,1.0,0,0,28/4/2003,SK,Canada,0
2133,1019451,0,H,Seattle Thunderbirds,28090,8367,Nolan Allan,,2003,2,D,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,0,28/4/2003,SK,Canada,0
2134,1019453,0,H,Seattle Thunderbirds,28090,8367,Nolan Allan,,2003,2,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,28/4/2003,SK,Canada,0
2135,1019454,0,A,Seattle Thunderbirds,28090,8367,Nolan Allan,,2003,2,D,2,1,0,1,1,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.5,0,0,28/4/2003,SK,Canada,0
2136,1019455,0,A,Seattle Thunderbirds,28090,8367,Nolan Allan,,2003,2,D,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.75,0,0,28/4/2003,SK,Canada,0
2137,1019456,0,H,Seattle Thunderbirds,28090,8367,Nolan Allan,,2003,2,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,0,28/4/2003,SK,Canada,0
2138,1019457,0,A,Seattle Thunderbirds,28090,8367,Nolan Allan,,2003,2,D,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,28/4/2003,SK,Canada,0
